회차,소방서,start,goal,meeting,u_x,u_y,v_x,v_y,forward_time,backward_time,총비용,총시간(분),경로노드수,정방향경로,역방향경로
26.0,서대문소방서 북아현119안전센터,7257925078,9283051953,2364556169,126.9563562,37.5602839,126.9345093,37.5558559,558.44,598.0,598.0,9.97,52.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 3309834983 → 3864845864 → 4591107668 → 5441779949 → 2364556169,2364556169 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 9283051969 → 9283051974 → 9283051975 → 9283051950 → 9283051951 → 9283051952 → 9283051953
26.0,마포소방서 119구조대,8477574118,9283051953,4632067413,126.9329263,37.5497833,126.9345093,37.5558559,496.16,543.0,543.0,9.05,41.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413,4632067413 → 9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3743639360 → 3743639361 → 3743639367 → 9283051953
26.0,공덕119안전센터,2330782485,9283051953,4632072866,126.9594634,37.5500041,126.9345093,37.5558559,671.93,723.0,723.0,12.05,68.0,2330782485 → 2330782481 → 4595156238 → 2330782529 → 4593828146 → 2330782519 → 3991035410 → 3967124565 → 2451940682 → 3356410218 → 2329648920 → 3431021593 → 3351589224 → 2329648927 → 4591390419 → 2329648843 → 3869600530 → 3869600515 → 3869600518 → 3869600516 → 2329648837 → 3869600505 → 3869600500 → 3869600502 → 9987526930 → 9987526933 → 9987526932 → 9987526934 → 9987494196 → 3868066666 → 3868066674 → 436853677 → 436853683 → 436805774 → 2451940711 → 4591716541 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866,4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3743639360 → 3743639361 → 3743639367 → 9283051953
26.0,서대문소방서119구조대,3825310652,9283051953,3743710016,126.9347477,37.5716165,126.9345093,37.5558559,1219.3,1177.0,1219.3,20.32,54.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 3743710016,3743710016 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9283051975 → 9283051950 → 9283051951 → 9283051952 → 9283051953
,,,,,,,,,,,,,,,
27.0,서대문소방서 북아현119안전센터,7257925078,11689066396,9283138058,126.9563562,37.5602839,126.936995,37.5550864,313.48,365.0,365.0,6.08,33.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058,9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 436718687 → 11689066396
27.0,마포소방서 119구조대,8477574118,11689066396,5887231074,126.9329263,37.5497833,126.936995,37.5550864,584.05,583.0,584.05,9.73,24.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074,5887231074 → 9283138093 → 11080341316 → 436718687 → 11689066396
27.0,공덕119안전센터,2330782485,11689066396,2451940820,126.9594634,37.5500041,126.936995,37.5550864,736.98,777.0,777.0,12.95,56.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820,2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 3309834972 → 3309834969 → 8481414781 → 2330771440 → 4664104638 → 2330771439 → 2330771437 → 436853695 → 3865541988 → 11080341316 → 436718687 → 11689066396
27.0,서대문소방서119구조대,3825310652,11689066396,11689066377,126.9347477,37.5716165,126.936995,37.5550864,1443.51,1425.0,1443.51,24.06,48.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309277 → 4588152156 → 3798890910 → 4588152157 → 3742400162 → 2329649078 → 2473245567 → 2473245566 → 2473255292 → 3743710024 → 3743712526 → 3743712561 → 2473255296 → 2473255281 → 3743712544 → 3743712546 → 4590160919 → 4590170289 → 9282422519 → 9301802433 → 11689066377,11689066377 → 11689066385 → 11689066386 → 9283051974 → 9468334143 → 436718687 → 11689066396
,,,,,,,,,,,,,,,
28.0,서대문소방서 북아현119안전센터,7257925078,9282595675,9283051969,126.9563562,37.5602839,126.928748,37.5579242,431.12,484.0,484.0,8.07,54.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 9283051969,9283051969 → 9283051974 → 9283051975 → 9283051950 → 3309834978 → 3309834974 → 3743639309 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 3743639281 → 3743639277 → 3743639269 → 9282595675
28.0,마포소방서 119구조대,8477574118,9282595675,2775071304,126.9329263,37.5497833,126.928748,37.5579242,494.78,477.0,494.78,8.25,21.0,8477574118 → 414685256 → 8477568355 → 6048920041 → 6048920038 → 4591702787 → 436874458 → 436859638 → 9379611610 → 2775071304,2775071304 → 2421606544 → 3648703726 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 3743639281 → 3743639277 → 3743639269 → 9282595675
28.0,공덕119안전센터,2330782485,9282595675,4639613809,126.9594634,37.5500041,126.928748,37.5579242,704.46,732.0,732.0,12.2,71.0,2330782485 → 2330782481 → 4595156238 → 2330782529 → 4593828146 → 2330782519 → 3991035410 → 3967124565 → 2451940682 → 3356410218 → 2329648920 → 3431021593 → 3351589224 → 2329648927 → 4591390419 → 2329648843 → 3869600530 → 3869600515 → 3869600518 → 3869600516 → 2329648837 → 3869600505 → 3869600500 → 3869600502 → 9987526930 → 9987526933 → 9987526932 → 9987526934 → 9987494196 → 3868066666 → 3868066674 → 436853677 → 436853683 → 436805774 → 2451940711 → 4591716541 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4639613809,4639613809 → 4632077002 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 4590191561 → 3309834358 → 3309834356 → 3743639315 → 3743639309 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 3743639281 → 3743639277 → 3743639269 → 9282595675
28.0,서대문소방서119구조대,3825310652,9282595675,3743710016,126.9347477,37.5716165,126.928748,37.5579242,1219.3,1167.0,1219.3,20.32,63.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 3743710016,3743710016 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9283051975 → 9283051950 → 3309834978 → 3309834974 → 3743639309 → 3648703825 → 4590190141 → 3743639280 → 3743639283 → 3743639285 → 3743639281 → 3743639277 → 3743639269 → 9282595675
,,,,,,,,,,,,,,,
29.0,서대문소방서 북아현119안전센터,7257925078,9283138058,3310757844,126.9563562,37.5602839,126.9422553,37.5566411,208.98,252.0,252.0,4.2,23.0,7257925078 → 2330771492 → 4591859926 → 4591816229 → 2329648783 → 2451940919 → 2451940901 → 7967031733 → 4591767518 → 8385791616 → 2961215633 → 3310757863 → 3310757844,3310757844 → 3310757822 → 3310757821 → 4591742670 → 3549631883 → 2329648806 → 2329648807 → 4591746102 → 9283138045 → 9283138047 → 9283138058
29.0,마포소방서 119구조대,8477574118,9283138058,436853694,126.9329263,37.5497833,126.9422553,37.5566411,892.68,871.0,892.68,14.88,26.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 436853683 → 9958232723 → 436853694,436853694 → 436853695 → 3865541988 → 11080341316 → 436718687 → 11689066396 → 11689066406 → 9283138047 → 9283138058
29.0,공덕119안전센터,2330782485,9283138058,2329648813,126.9594634,37.5500041,126.9422553,37.5566411,602.73,578.0,602.73,10.05,36.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813,2329648813 → 4591488583 → 4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058
29.0,서대문소방서119구조대,3825310652,9283138058,3864845878,126.9347477,37.5716165,126.9422553,37.5566411,1408.91,1357.0,1408.91,23.48,61.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878,3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845801 → 3864845804 → 3310757828 → 3309835012 → 4591085869 → 4591085868 → 4591085867 → 3309835003 → 3864845830 → 4591072443 → 9283138058
,,,,,,,,,,,,,,,
30.0,서대문소방서 북아현119안전센터,7257925078,9283138065,4591432393,126.9563562,37.5602839,126.9411265,37.5563867,468.48,463.0,468.48,7.81,51.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393,4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 9283138065
30.0,마포소방서 119구조대,8477574118,9283138065,2451940702,126.9329263,37.5497833,126.9411265,37.5563867,1052.53,1090.0,1090.0,18.17,47.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716537 → 4591716541 → 2451940711 → 436805774 → 9946440068 → 436853677 → 8477807829 → 8477807825 → 2451940696 → 2451940692 → 4600122542 → 4600122539 → 4600127196 → 4600127203 → 2451940705 → 3869600548 → 2451940702,2451940702 → 3869600548 → 2451940705 → 4600127203 → 4600122537 → 5235827850 → 436835433 → 7298467871 → 4634045561 → 4634045564 → 2451940773 → 2451940772 → 2451940771 → 3339312494 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 9283138065
30.0,공덕119안전센터,2330782485,9283138065,2329648813,126.9594634,37.5500041,126.9411265,37.5563867,602.73,579.0,602.73,10.05,45.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813,2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3864845909 → 3864845913 → 2330771431 → 2330771444 → 9283138065
30.0,서대문소방서119구조대,3825310652,9283138065,9468334143,126.9347477,37.5716165,126.9411265,37.5563867,1826.88,1842.0,1842.0,30.7,66.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9468334143,9468334143 → 436718687 → 11689066396 → 9283138081 → 9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 9283138065
,,,,,,,,,,,,,,,
31.0,서대문소방서 북아현119안전센터,7257925078,9283051954,9283051974,126.9563562,37.5602839,126.9347946,37.5557568,482.32,442.0,482.32,8.04,50.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608 → 9283051969 → 9283051974,9283051974 → 9283051975 → 9283051950 → 9283051951 → 3309834970 → 3743639362 → 3743639367 → 3743639361 → 3743639370 → 3743639372 → 9283051954
31.0,마포소방서 119구조대,8477574118,9283051954,9283138089,126.9329263,37.5497833,126.9347946,37.5557568,507.24,544.0,544.0,9.07,42.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089,9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3743639360 → 3743639361 → 3743639370 → 3743639372 → 9283051954
31.0,공덕119안전센터,2330782485,9283051954,4639550027,126.9594634,37.5500041,126.9347946,37.5557568,688.54,739.0,739.0,12.32,69.0,2330782485 → 2330782481 → 4595156238 → 2330782529 → 4593828146 → 2330782519 → 3991035410 → 3967124565 → 2451940682 → 3356410218 → 2329648920 → 3431021593 → 3351589224 → 2329648927 → 4591390419 → 2329648843 → 3869600530 → 3869600515 → 3869600518 → 3869600516 → 2329648837 → 3869600505 → 3869600500 → 3869600502 → 9987526930 → 9987526933 → 9987526932 → 9987526934 → 9987494196 → 3868066666 → 3868066674 → 436853677 → 436853683 → 436805774 → 2451940711 → 4591716541 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4632069212 → 4639550027,4639550027 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9944378196 → 9283138074 → 9283138073 → 9283138095 → 9283138094 → 4121393430 → 4590191568 → 3743639378 → 4552468315 → 4552468316 → 3743639342 → 4590204408 → 3743639349 → 3743639350 → 3743639353 → 3743639334 → 3743639333 → 3743639360 → 3743639361 → 3743639370 → 3743639372 → 9283051954
31.0,서대문소방서119구조대,3825310652,9283051954,3743710016,126.9347477,37.5716165,126.9347946,37.5557568,1219.3,1199.0,1219.3,20.32,59.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 3743710016,3743710016 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 7069047608 → 9283051969 → 9283051974 → 9283051975 → 9283051950 → 9283051951 → 3309834970 → 3743639362 → 3743639367 → 3743639361 → 3743639370 → 3743639372 → 9283051954
,,,,,,,,,,,,,,,
32.0,서대문소방서 북아현119안전센터,7257925078,9283138042,2329648875,126.9563562,37.5602839,126.9458567,37.5567077,624.18,652.0,652.0,10.87,50.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 1936511359 → 11689066418 → 436718711 → 436825413 → 2329648814 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872 → 2451940816 → 2329648875,2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049 → 9283138041 → 9283138042
32.0,마포소방서 119구조대,8477574118,9283138042,9283138067,126.9329263,37.5497833,126.9458567,37.5567077,1133.5,1144.0,1144.0,19.07,41.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093 → 11080341316 → 9283138081 → 9283138067,9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 3339259194 → 9283138049 → 9283138041 → 9283138042
32.0,공덕119안전센터,2330782485,9283138042,2329648872,126.9594634,37.5500041,126.9458567,37.5567077,761.2,764.0,764.0,12.73,44.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 3351589657 → 3351589656 → 4591442595 → 3351589633 → 4591432393 → 2329648810 → 3351589627 → 3351589625 → 4591488796 → 2451940820 → 2329648872,2329648872 → 2451940816 → 2329648875 → 8385742988 → 3351589526 → 2329648822 → 4591432394 → 2451940793 → 7966875819 → 2330771333 → 2451940802 → 8385741221 → 3339311193 → 3339259194 → 9283138049 → 9283138041 → 9283138042
32.0,서대문소방서119구조대,3825310652,9283138042,9283138055,126.9347477,37.5716165,126.9458567,37.5567077,2078.08,2091.0,2091.0,34.85,78.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674 → 7773276140 → 7773276141 → 10977420639 → 3864845878 → 3864845873 → 2237153695 → 2237153694 → 2237153692 → 2473261136 → 2237153687 → 2237153682 → 3550731053 → 3550731050 → 3803564850 → 3550731054 → 2237153678 → 436862293 → 3618644427 → 3310757830 → 3864845789 → 4591085871 → 3864845799 → 3864845796 → 3309834979 → 3864845803 → 4591067783 → 9283138055,9283138055 → 9283138070 → 436718687 → 11689066396 → 9283138081 → 9283138067 → 2330771439 → 2330771347 → 2330771457 → 2330771456 → 3339311393 → 3864845915 → 3864845907 → 2330771455 → 3864845916 → 3309834961 → 2330771433 → 2330771431 → 2330771444 → 3339259194 → 9283138049 → 9283138041 → 9283138042
,,,,,,,,,,,,,,,
33.0,서대문소방서 북아현119안전센터,7257925078,9283051959,8478359170,126.9563562,37.5602839,126.9332363,37.5564213,285.1,321.0,321.0,5.35,38.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 8478359170,8478359170 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959
33.0,마포소방서 119구조대,8477574118,9283051959,9283138093,126.9329263,37.5497833,126.9332363,37.5564213,638.72,687.0,687.0,11.45,29.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093,9283138093 → 11080341316 → 436718687 → 9944466192 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959
33.0,공덕119안전센터,2330782485,9283051959,4591424995,126.9594634,37.5500041,126.9332363,37.5564213,634.56,652.0,652.0,10.87,46.0,2330782485 → 2330782543 → 2330782501 → 3157336864 → 8383073842 → 3157553461 → 4593817613 → 3991035409 → 436825400 → 436825402 → 436825406 → 2451940825 → 436825408 → 4591461862 → 4591461863 → 2329648813 → 4591488583 → 4591424995,4591424995 → 4591488789 → 8478367051 → 436718711 → 11689066418 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959
33.0,서대문소방서119구조대,3825310652,9283051959,436855674,126.9347477,37.5716165,126.9332363,37.5564213,971.57,952.0,971.57,16.19,46.0,3825310652 → 2532346015 → 1912549265 → 3825310381 → 6807582095 → 3825310361 → 436873059 → 3825310135 → 4590010867 → 4590010868 → 3825310056 → 3825310054 → 3785058070 → 2532403770 → 3825309970 → 3785058057 → 3785057948 → 3785057934 → 3825309611 → 4589998394 → 3825309343 → 3825309224 → 3825309165 → 3825309116 → 3825309131 → 3825309149 → 3825309136 → 3785057868 → 436855674,436855674 → 7773276140 → 3825309062 → 3825309058 → 3743712537 → 2473267808 → 2473262339 → 3743710018 → 2473262330 → 3743710017 → 4590174136 → 2473264191 → 3743710000 → 4590181165 → 2473261142 → 3309835004 → 3743691928 → 9283051959
,,,,,,,,,,,,,,,
34.0,서대문소방서 북아현119안전센터,7257925078,7069047608,8478359170,126.9563562,37.5602839,126.9328206,37.5565685,285.1,325.0,325.0,5.42,39.0,7257925078 → 4591816225 → 4309846347 → 4663449521 → 4591816224 → 4591827921 → 3893042382 → 4591828308 → 4591832828 → 4591828305 → 4591816222 → 2451940827 → 8478359173 → 8478359170,8478359170 → 1936511359 → 8482703424 → 3648333425 → 2329648772 → 3648333526 → 9282595679 → 9282595681 → 9283051988 → 8477772800 → 7069018256 → 9283138043 → 9283138045 → 9283138047 → 9283138058 → 9283138057 → 9283138056 → 9283138055 → 9283138070 → 9283138068 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608
34.0,마포소방서 119구조대,8477574118,7069047608,9283138093,126.9329263,37.5497833,126.9328206,37.5565685,638.72,691.0,691.0,11.52,30.0,8477574118 → 4591663752 → 4591663738 → 4591663750 → 4591663748 → 2690977357 → 5293251538 → 436805789 → 4591716533 → 4591716540 → 2330771472 → 2330771469 → 4632077004 → 4632072866 → 4639550704 → 4632072867 → 4421755486 → 4632067413 → 9283138089 → 5887231074 → 9283138093,9283138093 → 11080341316 → 436718687 → 9944466192 → 9283051968 → 9283138078 → 9283051961 → 9283051960 → 9283051959 → 7069047608
